Date;Annee;Heure;Mois;Jours;Prix
2022-09-23;2022;21;September;Friday;406,61
2022-09-23;2022;22;September;Friday;396,02
2022-09-23;2022;23;September;Friday;397,19
2022-09-24;2022;0;September;Saturday;377,94
2022-09-24;2022;1;September;Saturday;344,12
2022-09-24;2022;2;September;Saturday;312,03
2022-09-24;2022;3;September;Saturday;307,23
2022-09-24;2022;4;September;Saturday;306,29
2022-09-24;2022;5;September;Saturday;317,26
2022-09-24;2022;6;September;Saturday;347,99
2022-09-24;2022;7;September;Saturday;373,81
2022-09-24;2022;8;September;Saturday;371,99
2022-09-24;2022;9;September;Saturday;375,5
2022-09-24;2022;10;September;Saturday;369,93
2022-09-24;2022;11;September;Saturday;363,49
2022-09-24;2022;12;September;Saturday;347,96
2022-09-24;2022;13;September;Saturday;298,29
2022-09-24;2022;14;September;Saturday;299
2022-09-24;2022;15;September;Saturday;317,11
2022-09-24;2022;16;September;Saturday;357
2022-09-24;2022;17;September;Saturday;374,54
2022-09-24;2022;18;September;Saturday;410,63
2022-09-24;2022;19;September;Saturday;440,78
2022-09-24;2022;20;September;Saturday;413,39
2022-09-24;2022;21;September;Saturday;372,96
2022-09-24;2022;22;September;Saturday;362,73
2022-09-24;2022;23;September;Saturday;314,97
2022-09-25;2022;0;September;Sunday;268,66
2022-09-25;2022;1;September;Sunday;230
2022-09-25;2022;2;September;Sunday;215,24
2022-09-25;2022;3;September;Sunday;215,16
2022-09-25;2022;4;September;Sunday;194,4
2022-09-25;2022;5;September;Sunday;197,6
2022-09-25;2022;6;September;Sunday;228,14
2022-09-25;2022;7;September;Sunday;239,9
2022-09-25;2022;8;September;Sunday;278,74
2022-09-25;2022;9;September;Sunday;291,6
2022-09-25;2022;10;September;Sunday;261,38
2022-09-25;2022;11;September;Sunday;258,68
2022-09-25;2022;12;September;Sunday;250,16
2022-09-25;2022;13;September;Sunday;226,11
2022-09-25;2022;14;September;Sunday;205,13
2022-09-25;2022;15;September;Sunday;209,59
2022-09-25;2022;16;September;Sunday;250,39
2022-09-25;2022;17;September;Sunday;328,13
2022-09-25;2022;18;September;Sunday;380,09
2022-09-25;2022;19;September;Sunday;412,26
2022-09-25;2022;20;September;Sunday;394,11
2022-09-25;2022;21;September;Sunday;369,97
2022-09-25;2022;22;September;Sunday;348,17
2022-09-25;2022;23;September;Sunday;294,43
2022-09-26;2022;0;September;Monday;248,77
2022-09-26;2022;1;September;Monday;179,85
2022-09-26;2022;2;September;Monday;161,92
2022-09-26;2022;3;September;Monday;131,81
2022-09-26;2022;4;September;Monday;126,43
2022-09-26;2022;5;September;Monday;173,2
2022-09-26;2022;6;September;Monday;327,95
2022-09-26;2022;7;September;Monday;393,43
2022-09-26;2022;8;September;Monday;398,3
2022-09-26;2022;9;September;Monday;336,54
2022-09-26;2022;10;September;Monday;315,64
2022-09-26;2022;11;September;Monday;301,7
2022-09-26;2022;12;September;Monday;268,96
2022-09-26;2022;13;September;Monday;192,76
2022-09-26;2022;14;September;Monday;227,07
2022-09-26;2022;15;September;Monday;207,67
2022-09-26;2022;16;September;Monday;218,23
2022-09-26;2022;17;September;Monday;315,21
2022-09-26;2022;18;September;Monday;390,82
2022-09-26;2022;19;September;Monday;422,6
2022-09-26;2022;20;September;Monday;396,58
2022-09-26;2022;21;September;Monday;329,7
2022-09-26;2022;22;September;Monday;325,89
2022-09-26;2022;23;September;Monday;263,91
2022-09-27;2022;0;September;Tuesday;190,95
2022-09-27;2022;1;September;Tuesday;180,24
2022-09-27;2022;2;September;Tuesday;169,8
2022-09-27;2022;3;September;Tuesday;151,3
2022-09-27;2022;4;September;Tuesday;167,35
2022-09-27;2022;5;September;Tuesday;222,81
2022-09-27;2022;6;September;Tuesday;379,28
2022-09-27;2022;7;September;Tuesday;430,24
2022-09-27;2022;8;September;Tuesday;503,47
2022-09-27;2022;9;September;Tuesday;680
2022-09-27;2022;10;September;Tuesday;558
2022-09-27;2022;11;September;Tuesday;520
2022-09-27;2022;12;September;Tuesday;386,47
2022-09-27;2022;13;September;Tuesday;349,57
2022-09-27;2022;14;September;Tuesday;300,55
2022-09-27;2022;15;September;Tuesday;297,93
2022-09-27;2022;16;September;Tuesday;316,88
2022-09-27;2022;17;September;Tuesday;365,66
2022-09-27;2022;18;September;Tuesday;389,26
2022-09-27;2022;19;September;Tuesday;432,27
2022-09-27;2022;20;September;Tuesday;408,23
2022-09-27;2022;21;September;Tuesday;351,43
2022-09-27;2022;22;September;Tuesday;333,69
2022-09-27;2022;23;September;Tuesday;319,71
2022-09-28;2022;0;September;Wednesday;306,42
2022-09-28;2022;1;September;Wednesday;275,78
2022-09-28;2022;2;September;Wednesday;245,94
2022-09-28;2022;3;September;Wednesday;242,98
2022-09-28;2022;4;September;Wednesday;273,77
2022-09-28;2022;5;September;Wednesday;307,13
2022-09-28;2022;6;September;Wednesday;383,17
2022-09-28;2022;7;September;Wednesday;472,63
2022-09-28;2022;8;September;Wednesday;500,38
2022-09-28;2022;9;September;Wednesday;453,1
2022-09-28;2022;10;September;Wednesday;434,76
2022-09-28;2022;11;September;Wednesday;406,74
2022-09-28;2022;12;September;Wednesday;383,62
2022-09-28;2022;13;September;Wednesday;369,95
2022-09-28;2022;14;September;Wednesday;369,95
2022-09-28;2022;15;September;Wednesday;366,91
2022-09-28;2022;16;September;Wednesday;384,98
2022-09-28;2022;17;September;Wednesday;435,59
2022-09-28;2022;18;September;Wednesday;510
2022-09-28;2022;19;September;Wednesday;640,42
2022-09-28;2022;20;September;Wednesday;510
2022-09-28;2022;21;September;Wednesday;419,99
2022-09-28;2022;22;September;Wednesday;372,61
2022-09-28;2022;23;September;Wednesday;361,8
2022-09-29;2022;0;September;Thursday;351,45
2022-09-29;2022;1;September;Thursday;336,51
2022-09-29;2022;2;September;Thursday;326,14
2022-09-29;2022;3;September;Thursday;315,19
2022-09-29;2022;4;September;Thursday;320
2022-09-29;2022;5;September;Thursday;345,53
2022-09-29;2022;6;September;Thursday;440,07
2022-09-29;2022;7;September;Thursday;569,93
2022-09-29;2022;8;September;Thursday;585
2022-09-29;2022;9;September;Thursday;674,4
2022-09-29;2022;10;September;Thursday;584,6
2022-09-29;2022;11;September;Thursday;558,86
2022-09-29;2022;12;September;Thursday;535,36
2022-09-29;2022;13;September;Thursday;503,77
2022-09-29;2022;14;September;Thursday;509
2022-09-29;2022;15;September;Thursday;484
2022-09-29;2022;16;September;Thursday;426,8
2022-09-29;2022;17;September;Thursday;445,01
2022-09-29;2022;18;September;Thursday;523,19
2022-09-29;2022;19;September;Thursday;605
2022-09-29;2022;20;September;Thursday;520
2022-09-29;2022;21;September;Thursday;424,99
2022-09-29;2022;22;September;Thursday;397,03
2022-09-29;2022;23;September;Thursday;374,46
2022-09-30;2022;0;September;Friday;349,44
2022-09-30;2022;1;September;Friday;336,1
2022-09-30;2022;2;September;Friday;325,03
2022-09-30;2022;3;September;Friday;322,42
2022-09-30;2022;4;September;Friday;324,8
2022-09-30;2022;5;September;Friday;348,44
2022-09-30;2022;6;September;Friday;429,99
2022-09-30;2022;7;September;Friday;524
2022-09-30;2022;8;September;Friday;559,91
2022-09-30;2022;9;September;Friday;551,71
2022-09-30;2022;10;September;Friday;421,25
2022-09-30;2022;11;September;Friday;411,7
2022-09-30;2022;12;September;Friday;415,44
2022-09-30;2022;13;September;Friday;286,02
2022-09-30;2022;14;September;Friday;263,46
2022-09-30;2022;15;September;Friday;267,38
2022-09-30;2022;16;September;Friday;244,96
2022-09-30;2022;17;September;Friday;298,85
2022-09-30;2022;18;September;Friday;357,41
2022-09-30;2022;19;September;Friday;382,39
2022-09-30;2022;20;September;Friday;328,49
2022-09-30;2022;21;September;Friday;221,09
2022-09-30;2022;22;September;Friday;201,33
2022-09-30;2022;23;September;Friday;155,72
2022-10-01;2022;0;October;Saturday;167
2022-10-01;2022;1;October;Saturday;103,8
2022-10-01;2022;2;October;Saturday;90,56
2022-10-01;2022;3;October;Saturday;77,64
2022-10-01;2022;4;October;Saturday;50,25
2022-10-01;2022;5;October;Saturday;71,99
2022-10-01;2022;6;October;Saturday;90,56
2022-10-01;2022;7;October;Saturday;98,37
2022-10-01;2022;8;October;Saturday;128,3
2022-10-01;2022;9;October;Saturday;135,99
2022-10-01;2022;10;October;Saturday;127,71
2022-10-01;2022;11;October;Saturday;121,58
2022-10-01;2022;12;October;Saturday;100,15
2022-10-01;2022;13;October;Saturday;85,11
2022-10-01;2022;14;October;Saturday;72,72
2022-10-01;2022;15;October;Saturday;74,87
2022-10-01;2022;16;October;Saturday;81,57
2022-10-01;2022;17;October;Saturday;137,8
2022-10-01;2022;18;October;Saturday;195,05
2022-10-01;2022;19;October;Saturday;226,62
2022-10-01;2022;20;October;Saturday;218,65
2022-10-01;2022;21;October;Saturday;188,89
2022-10-01;2022;22;October;Saturday;170,25
2022-10-01;2022;23;October;Saturday;147,71
2022-10-02;2022;0;October;Sunday;185,04
2022-10-02;2022;1;October;Sunday;135,25
2022-10-02;2022;2;October;Sunday;159,94
2022-10-02;2022;3;October;Sunday;99,18
2022-10-02;2022;4;October;Sunday;125,31
2022-10-02;2022;5;October;Sunday;150,2
2022-10-02;2022;6;October;Sunday;177,7
2022-10-02;2022;7;October;Sunday;248,66
2022-10-02;2022;8;October;Sunday;154,07
2022-10-02;2022;9;October;Sunday;152,54
2022-10-02;2022;10;October;Sunday;124,83
2022-10-02;2022;11;October;Sunday;138,98
2022-10-02;2022;12;October;Sunday;138,67
2022-10-02;2022;13;October;Sunday;99,05
2022-10-02;2022;14;October;Sunday;88
2022-10-02;2022;15;October;Sunday;96,08
2022-10-02;2022;16;October;Sunday;160,04
2022-10-02;2022;17;October;Sunday;206,23
2022-10-02;2022;18;October;Sunday;288,16
2022-10-02;2022;19;October;Sunday;425,18
2022-10-02;2022;20;October;Sunday;415,88
2022-10-02;2022;21;October;Sunday;339,19
2022-10-02;2022;22;October;Sunday;327,16
2022-10-02;2022;23;October;Sunday;275,14
2022-10-03;2022;0;October;Monday;209,93
2022-10-03;2022;1;October;Monday;187
2022-10-03;2022;2;October;Monday;230
2022-10-03;2022;3;October;Monday;190,28
2022-10-03;2022;4;October;Monday;194,29
2022-10-03;2022;5;October;Monday;197,7
2022-10-03;2022;6;October;Monday;360,29
2022-10-03;2022;7;October;Monday;311,22
2022-10-03;2022;8;October;Monday;397,36
2022-10-03;2022;9;October;Monday;360,02
2022-10-03;2022;10;October;Monday;276,15
2022-10-03;2022;11;October;Monday;287,01
2022-10-03;2022;12;October;Monday;306,02
2022-10-03;2022;13;October;Monday;210,06
2022-10-03;2022;14;October;Monday;288,37
2022-10-03;2022;15;October;Monday;177,89
2022-10-03;2022;16;October;Monday;218,95
2022-10-03;2022;17;October;Monday;329,76
2022-10-03;2022;18;October;Monday;391,11
2022-10-03;2022;19;October;Monday;473,04
2022-10-03;2022;20;October;Monday;379,85
2022-10-03;2022;21;October;Monday;321,3
2022-10-03;2022;22;October;Monday;318,42
2022-10-03;2022;23;October;Monday;288,98
2022-10-04;2022;0;October;Tuesday;239,08
2022-10-04;2022;1;October;Tuesday;200,97
2022-10-04;2022;2;October;Tuesday;218,6
2022-10-04;2022;3;October;Tuesday;169,1
2022-10-04;2022;4;October;Tuesday;187,69
2022-10-04;2022;5;October;Tuesday;196,92
2022-10-04;2022;6;October;Tuesday;329,97
2022-10-04;2022;7;October;Tuesday;427,5
2022-10-04;2022;8;October;Tuesday;497,39
2022-10-04;2022;9;October;Tuesday;441,8
2022-10-04;2022;10;October;Tuesday;343,2
2022-10-04;2022;11;October;Tuesday;289,98
2022-10-04;2022;12;October;Tuesday;270,19
2022-10-04;2022;13;October;Tuesday;161,38
2022-10-04;2022;14;October;Tuesday;223,09
2022-10-04;2022;15;October;Tuesday;228,11
2022-10-04;2022;16;October;Tuesday;216,89
2022-10-04;2022;17;October;Tuesday;355,44
2022-10-04;2022;18;October;Tuesday;381,05
2022-10-04;2022;19;October;Tuesday;600
2022-10-04;2022;20;October;Tuesday;374,67
2022-10-04;2022;21;October;Tuesday;277,21
2022-10-04;2022;22;October;Tuesday;233,13
2022-10-04;2022;23;October;Tuesday;254,95
2022-10-05;2022;0;October;Wednesday;217,75
2022-10-05;2022;1;October;Wednesday;273,96
2022-10-05;2022;2;October;Wednesday;201,17
2022-10-05;2022;3;October;Wednesday;145,5
2022-10-05;2022;4;October;Wednesday;128,5
2022-10-05;2022;5;October;Wednesday;150,12
2022-10-05;2022;6;October;Wednesday;201,46
2022-10-05;2022;7;October;Wednesday;246,27
2022-10-05;2022;8;October;Wednesday;267,84
2022-10-05;2022;9;October;Wednesday;274,23
2022-10-05;2022;10;October;Wednesday;179,2
2022-10-05;2022;11;October;Wednesday;205,66
2022-10-05;2022;12;October;Wednesday;210,16
2022-10-05;2022;13;October;Wednesday;192,9
2022-10-05;2022;14;October;Wednesday;215,97
2022-10-05;2022;15;October;Wednesday;197,5
2022-10-05;2022;16;October;Wednesday;170,23
2022-10-05;2022;17;October;Wednesday;220,09
2022-10-05;2022;18;October;Wednesday;232,42
2022-10-05;2022;19;October;Wednesday;336,11
2022-10-05;2022;20;October;Wednesday;283,96
2022-10-05;2022;21;October;Wednesday;252,08
2022-10-05;2022;22;October;Wednesday;248,84
2022-10-05;2022;23;October;Wednesday;271,95
2022-10-06;2022;0;October;Thursday;203,6
2022-10-06;2022;1;October;Thursday;193,35
2022-10-06;2022;2;October;Thursday;187,12
2022-10-06;2022;3;October;Thursday;174,26
2022-10-06;2022;4;October;Thursday;183,5
2022-10-06;2022;5;October;Thursday;201
2022-10-06;2022;6;October;Thursday;253,83
2022-10-06;2022;7;October;Thursday;340
2022-10-06;2022;8;October;Thursday;400
2022-10-06;2022;9;October;Thursday;380
2022-10-06;2022;10;October;Thursday;261,78
2022-10-06;2022;11;October;Thursday;226,03
2022-10-06;2022;12;October;Thursday;252,93
2022-10-06;2022;13;October;Thursday;201
2022-10-06;2022;14;October;Thursday;201,91
2022-10-06;2022;15;October;Thursday;207,24
2022-10-06;2022;16;October;Thursday;223,9
2022-10-06;2022;17;October;Thursday;269,48
2022-10-06;2022;18;October;Thursday;351
2022-10-06;2022;19;October;Thursday;424,3
2022-10-06;2022;20;October;Thursday;349,99
2022-10-06;2022;21;October;Thursday;232,3
2022-10-06;2022;22;October;Thursday;220,76
2022-10-06;2022;23;October;Thursday;203,6
2022-10-07;2022;0;October;Friday;228,22
2022-10-07;2022;1;October;Friday;226
2022-10-07;2022;2;October;Friday;182,01
2022-10-07;2022;3;October;Friday;197,11
2022-10-07;2022;4;October;Friday;151
2022-10-07;2022;5;October;Friday;214,91
2022-10-07;2022;6;October;Friday;274,28
2022-10-07;2022;7;October;Friday;379,41
2022-10-07;2022;8;October;Friday;386,61
2022-10-07;2022;9;October;Friday;350,17
2022-10-07;2022;10;October;Friday;281,43
2022-10-07;2022;11;October;Friday;270,22
2022-10-07;2022;12;October;Friday;255,89
2022-10-07;2022;13;October;Friday;241,07
2022-10-07;2022;14;October;Friday;253,86
2022-10-07;2022;15;October;Friday;262,4
2022-10-07;2022;16;October;Friday;266,83
2022-10-07;2022;17;October;Friday;295,35
2022-10-07;2022;18;October;Friday;297,21
2022-10-07;2022;19;October;Friday;436,59
2022-10-07;2022;20;October;Friday;303,03
2022-10-07;2022;21;October;Friday;274,28
2022-10-07;2022;22;October;Friday;267,99
2022-10-07;2022;23;October;Friday;230,58
2022-10-08;2022;0;October;Saturday;187,85
2022-10-08;2022;1;October;Saturday;158,03
2022-10-08;2022;2;October;Saturday;143,08
2022-10-08;2022;3;October;Saturday;144,68
2022-10-08;2022;4;October;Saturday;147,49
2022-10-08;2022;5;October;Saturday;148,08
2022-10-08;2022;6;October;Saturday;209,38
2022-10-08;2022;7;October;Saturday;188,8
2022-10-08;2022;8;October;Saturday;181,45
2022-10-08;2022;9;October;Saturday;268,38
2022-10-08;2022;10;October;Saturday;232,98
2022-10-08;2022;11;October;Saturday;266,03
2022-10-08;2022;12;October;Saturday;273,84
2022-10-08;2022;13;October;Saturday;240,66
2022-10-08;2022;14;October;Saturday;203,38
2022-10-08;2022;15;October;Saturday;143,42
2022-10-08;2022;16;October;Saturday;165,23
2022-10-08;2022;17;October;Saturday;178,19
2022-10-08;2022;18;October;Saturday;254,01
2022-10-08;2022;19;October;Saturday;339,69
2022-10-08;2022;20;October;Saturday;296,08
2022-10-08;2022;21;October;Saturday;255,05
2022-10-08;2022;22;October;Saturday;278,05
2022-10-08;2022;23;October;Saturday;261,11
2022-10-09;2022;0;October;Sunday;216,13
2022-10-09;2022;1;October;Sunday;195,02
2022-10-09;2022;2;October;Sunday;190,83
2022-10-09;2022;3;October;Sunday;162,1
2022-10-09;2022;4;October;Sunday;141,95
2022-10-09;2022;5;October;Sunday;147,12
2022-10-09;2022;6;October;Sunday;153
2022-10-09;2022;7;October;Sunday;195,68
2022-10-09;2022;8;October;Sunday;196,7
2022-10-09;2022;9;October;Sunday;150,85
2022-10-09;2022;10;October;Sunday;116
2022-10-09;2022;11;October;Sunday;89,63
2022-10-09;2022;12;October;Sunday;138,78
2022-10-09;2022;13;October;Sunday;78,94
2022-10-09;2022;14;October;Sunday;75,48
2022-10-09;2022;15;October;Sunday;84,02
2022-10-09;2022;16;October;Sunday;135,39
2022-10-09;2022;17;October;Sunday;196,83
2022-10-09;2022;18;October;Sunday;277,9
2022-10-09;2022;19;October;Sunday;285,14
2022-10-09;2022;20;October;Sunday;230,51
2022-10-09;2022;21;October;Sunday;214,83
2022-10-09;2022;22;October;Sunday;190
2022-10-09;2022;23;October;Sunday;180,14
2022-10-10;2022;0;October;Monday;194,71
2022-10-10;2022;1;October;Monday;176,97
2022-10-10;2022;2;October;Monday;148,3
2022-10-10;2022;3;October;Monday;133,97
2022-10-10;2022;4;October;Monday;102,84
2022-10-10;2022;5;October;Monday;141,4
2022-10-10;2022;6;October;Monday;198,7
2022-10-10;2022;7;October;Monday;227,26
2022-10-10;2022;8;October;Monday;267,35
2022-10-10;2022;9;October;Monday;290,12
2022-10-10;2022;10;October;Monday;247,14
2022-10-10;2022;11;October;Monday;235,81
2022-10-10;2022;12;October;Monday;286,5
2022-10-10;2022;13;October;Monday;231,08
2022-10-10;2022;14;October;Monday;156,77
2022-10-10;2022;15;October;Monday;166,99
2022-10-10;2022;16;October;Monday;169,1
2022-10-10;2022;17;October;Monday;215,91
2022-10-10;2022;18;October;Monday;255,22
2022-10-10;2022;19;October;Monday;298,03
2022-10-10;2022;20;October;Monday;270
2022-10-10;2022;21;October;Monday;220
2022-10-10;2022;22;October;Monday;200,05
2022-10-10;2022;23;October;Monday;159,34
2022-10-11;2022;0;October;Tuesday;182,04
2022-10-11;2022;1;October;Tuesday;174,3
2022-10-11;2022;2;October;Tuesday;174,3
2022-10-11;2022;3;October;Tuesday;171,54
2022-10-11;2022;4;October;Tuesday;170,8
2022-10-11;2022;5;October;Tuesday;174,21
2022-10-11;2022;6;October;Tuesday;262,6
2022-10-11;2022;7;October;Tuesday;320,95
2022-10-11;2022;8;October;Tuesday;351,03
2022-10-11;2022;9;October;Tuesday;302,44
2022-10-11;2022;10;October;Tuesday;272,41
2022-10-11;2022;11;October;Tuesday;259,01
2022-10-11;2022;12;October;Tuesday;247,63
2022-10-11;2022;13;October;Tuesday;225,03
2022-10-11;2022;14;October;Tuesday;217,66
2022-10-11;2022;15;October;Tuesday;235,84
2022-10-11;2022;16;October;Tuesday;260,64
2022-10-11;2022;17;October;Tuesday;323,9
2022-10-11;2022;18;October;Tuesday;443,96
2022-10-11;2022;19;October;Tuesday;485,57
2022-10-11;2022;20;October;Tuesday;402,94
2022-10-11;2022;21;October;Tuesday;295,02
2022-10-11;2022;22;October;Tuesday;262,03
2022-10-11;2022;23;October;Tuesday;258,54
2022-10-12;2022;0;October;Wednesday;236,57
2022-10-12;2022;1;October;Wednesday;222,21
2022-10-12;2022;2;October;Wednesday;208,41
2022-10-12;2022;3;October;Wednesday;198,99
2022-10-12;2022;4;October;Wednesday;219,9
2022-10-12;2022;5;October;Wednesday;238,34
2022-10-12;2022;6;October;Wednesday;302,77
2022-10-12;2022;7;October;Wednesday;472,08
2022-10-12;2022;8;October;Wednesday;483,88
2022-10-12;2022;9;October;Wednesday;348,15
2022-10-12;2022;10;October;Wednesday;283,71
2022-10-12;2022;11;October;Wednesday;269,03
2022-10-12;2022;12;October;Wednesday;244,37
2022-10-12;2022;13;October;Wednesday;236
2022-10-12;2022;14;October;Wednesday;226,63
2022-10-12;2022;15;October;Wednesday;225,84
2022-10-12;2022;16;October;Wednesday;241,62
2022-10-12;2022;17;October;Wednesday;295,09
2022-10-12;2022;18;October;Wednesday;378,4
2022-10-12;2022;19;October;Wednesday;479,97
2022-10-12;2022;20;October;Wednesday;341
2022-10-12;2022;21;October;Wednesday;273,02
2022-10-12;2022;22;October;Wednesday;244,37
2022-10-12;2022;23;October;Wednesday;228,57
2022-10-13;2022;0;October;Thursday;218,66
2022-10-13;2022;1;October;Thursday;210
2022-10-13;2022;2;October;Thursday;193,8
2022-10-13;2022;3;October;Thursday;182,96
2022-10-13;2022;4;October;Thursday;195,02
2022-10-13;2022;5;October;Thursday;218,46
2022-10-13;2022;6;October;Thursday;259,97
2022-10-13;2022;7;October;Thursday;302,44
2022-10-13;2022;8;October;Thursday;335,08
2022-10-13;2022;9;October;Thursday;301,56
2022-10-13;2022;10;October;Thursday;297,91
2022-10-13;2022;11;October;Thursday;277,7
2022-10-13;2022;12;October;Thursday;262,7
2022-10-13;2022;13;October;Thursday;254,99
2022-10-13;2022;14;October;Thursday;255
2022-10-13;2022;15;October;Thursday;263,58
2022-10-13;2022;16;October;Thursday;269,54
2022-10-13;2022;17;October;Thursday;293,89
2022-10-13;2022;18;October;Thursday;319,96
2022-10-13;2022;19;October;Thursday;346,8
2022-10-13;2022;20;October;Thursday;290,1
2022-10-13;2022;21;October;Thursday;252,68
2022-10-13;2022;22;October;Thursday;227,17
2022-10-13;2022;23;October;Thursday;207,68
2022-10-14;2022;0;October;Friday;231,32
2022-10-14;2022;1;October;Friday;219,6
2022-10-14;2022;2;October;Friday;212,12
2022-10-14;2022;3;October;Friday;211,62
2022-10-14;2022;4;October;Friday;218,92
2022-10-14;2022;5;October;Friday;229,49
2022-10-14;2022;6;October;Friday;272,25
2022-10-14;2022;7;October;Friday;350
2022-10-14;2022;8;October;Friday;412,65
2022-10-14;2022;9;October;Friday;327,39
2022-10-14;2022;10;October;Friday;297,26
2022-10-14;2022;11;October;Friday;282,41
2022-10-14;2022;12;October;Friday;262,01
2022-10-14;2022;13;October;Friday;238,37
2022-10-14;2022;14;October;Friday;221,42
2022-10-14;2022;15;October;Friday;242,69
2022-10-14;2022;16;October;Friday;258,6
2022-10-14;2022;17;October;Friday;274
2022-10-14;2022;18;October;Friday;290
2022-10-14;2022;19;October;Friday;301,12
2022-10-14;2022;20;October;Friday;266,99
2022-10-14;2022;21;October;Friday;217,94
2022-10-14;2022;22;October;Friday;220,03
2022-10-14;2022;23;October;Friday;193
2022-10-15;2022;0;October;Saturday;191,76
2022-10-15;2022;1;October;Saturday;174
2022-10-15;2022;2;October;Saturday;163,8
2022-10-15;2022;3;October;Saturday;144,74
2022-10-15;2022;4;October;Saturday;139,9
2022-10-15;2022;5;October;Saturday;133,36
2022-10-15;2022;6;October;Saturday;147,49
2022-10-15;2022;7;October;Saturday;161,17
2022-10-15;2022;8;October;Saturday;187,02
2022-10-15;2022;9;October;Saturday;199,33
2022-10-15;2022;10;October;Saturday;185,09
2022-10-15;2022;11;October;Saturday;160
2022-10-15;2022;12;October;Saturday;144,91
2022-10-15;2022;13;October;Saturday;136,57
2022-10-15;2022;14;October;Saturday;118,54
2022-10-15;2022;15;October;Saturday;120
2022-10-15;2022;16;October;Saturday;136,07
2022-10-15;2022;17;October;Saturday;172
2022-10-15;2022;18;October;Saturday;193,08
2022-10-15;2022;19;October;Saturday;205,89
2022-10-15;2022;20;October;Saturday;167,76
2022-10-15;2022;21;October;Saturday;154,99
2022-10-15;2022;22;October;Saturday;145,21
2022-10-15;2022;23;October;Saturday;137,35
2022-10-16;2022;0;October;Sunday;129,08
2022-10-16;2022;1;October;Sunday;114,63
2022-10-16;2022;2;October;Sunday;112,57
2022-10-16;2022;3;October;Sunday;69,86
2022-10-16;2022;4;October;Sunday;80
2022-10-16;2022;5;October;Sunday;79,72
2022-10-16;2022;6;October;Sunday;89,53
2022-10-16;2022;7;October;Sunday;86,09
2022-10-16;2022;8;October;Sunday;107,95
2022-10-16;2022;9;October;Sunday;125
2022-10-16;2022;10;October;Sunday;114,73
2022-10-16;2022;11;October;Sunday;127,83
2022-10-16;2022;12;October;Sunday;138,77
2022-10-16;2022;13;October;Sunday;128,77
2022-10-16;2022;14;October;Sunday;126,32
2022-10-16;2022;15;October;Sunday;100,56
2022-10-16;2022;16;October;Sunday;86,78
2022-10-16;2022;17;October;Sunday;167,3
2022-10-16;2022;18;October;Sunday;198,73
2022-10-16;2022;19;October;Sunday;225,84
2022-10-16;2022;20;October;Sunday;178,02
2022-10-16;2022;21;October;Sunday;144,96
2022-10-16;2022;22;October;Sunday;140,04
2022-10-16;2022;23;October;Sunday;134,55
2022-10-17;2022;0;October;Monday;128,31
2022-10-17;2022;1;October;Monday;114,41
2022-10-17;2022;2;October;Monday;105,65
2022-10-17;2022;3;October;Monday;89,64
2022-10-17;2022;4;October;Monday;89,64
2022-10-17;2022;5;October;Monday;113,25
2022-10-17;2022;6;October;Monday;139,42
2022-10-17;2022;7;October;Monday;177,89
2022-10-17;2022;8;October;Monday;202,21
2022-10-17;2022;9;October;Monday;193,66
2022-10-17;2022;10;October;Monday;205,83
2022-10-17;2022;11;October;Monday;195,08
2022-10-17;2022;12;October;Monday;190,12
2022-10-17;2022;13;October;Monday;174,99
2022-10-17;2022;14;October;Monday;181,4
2022-10-17;2022;15;October;Monday;168,32
2022-10-17;2022;16;October;Monday;172,55
2022-10-17;2022;17;October;Monday;224,42
2022-10-17;2022;18;October;Monday;267,87
2022-10-17;2022;19;October;Monday;281,15
2022-10-17;2022;20;October;Monday;231,96
2022-10-17;2022;21;October;Monday;192,4
2022-10-17;2022;22;October;Monday;196,06
2022-10-17;2022;23;October;Monday;147
2022-10-18;2022;0;October;Tuesday;141,64
2022-10-18;2022;1;October;Tuesday;135,71
2022-10-18;2022;2;October;Tuesday;140,35
2022-10-18;2022;3;October;Tuesday;139,95
2022-10-18;2022;4;October;Tuesday;147,25
2022-10-18;2022;5;October;Tuesday;148,58
2022-10-18;2022;6;October;Tuesday;211,07
2022-10-18;2022;7;October;Tuesday;268,67
2022-10-18;2022;8;October;Tuesday;286,82
2022-10-18;2022;9;October;Tuesday;259,04
2022-10-18;2022;10;October;Tuesday;203,5
2022-10-18;2022;11;October;Tuesday;183,32
2022-10-18;2022;12;October;Tuesday;167,21
2022-10-18;2022;13;October;Tuesday;162
2022-10-18;2022;14;October;Tuesday;177,76
2022-10-18;2022;15;October;Tuesday;180,32
2022-10-18;2022;16;October;Tuesday;203,65
2022-10-18;2022;17;October;Tuesday;220,62
2022-10-18;2022;18;October;Tuesday;249,77
2022-10-18;2022;19;October;Tuesday;259,95
2022-10-18;2022;20;October;Tuesday;210,84
2022-10-18;2022;21;October;Tuesday;170,49
2022-10-18;2022;22;October;Tuesday;162,21
2022-10-18;2022;23;October;Tuesday;156,12
2022-10-19;2022;0;October;Wednesday;130,99
2022-10-19;2022;1;October;Wednesday;125,18
2022-10-19;2022;2;October;Wednesday;121,42
2022-10-19;2022;3;October;Wednesday;123,73
2022-10-19;2022;4;October;Wednesday;128,28
2022-10-19;2022;5;October;Wednesday;142,03
2022-10-19;2022;6;October;Wednesday;159,77
2022-10-19;2022;7;October;Wednesday;228,27
